id,stock_id,broker_id,stock_code,stock_name,broker_code,date,buy_volume,buy_value,buy_ave_price,buy_market_val_percent,buy_trade_count,sell_volume,sell_value,sell_ave_price,sell_market_val_percent,sell_trade_count,net_volume,net_value,total_volume,total_value
1839291,179,126,SEVN,Philippine Seven Corporation,BPI,2020-07-06,10,1280.0,128.0,0.01,1,0,0.0,0.0,0.0,0,10,1280.0,10,1280
1839292,179,131,SEVN,Philippine Seven Corporation,NOMURA,2020-07-06,0,0.0,0.0,0.0,0,10,1280.0,128.0,0.01,1,-10,-1280.0,10,1280
1839293,179,133,SEVN,Philippine Seven Corporation,COL,2020-07-06,240,30270.0,126.125,0.18,5,70,8930.0,127.571428571429,0.05,2,170,21340.0,310,39200
1839294,179,209,SEVN,Philippine Seven Corporation,REGIS,2020-07-06,0,0.0,0.0,0.0,0,78230,9778750.0,125.0,57.24,17,-78230,-9778750.0,78230,9778750
1839295,179,267,SEVN,Philippine Seven Corporation,FIRSTMETRO,2020-07-06,140,17780.0,127.0,0.1,11,130,16540.0,127.230769230769,0.1,11,10,1240.0,270,34320
1839296,179,323,SEVN,Philippine Seven Corporation,CLSA,2020-07-06,0,0.0,0.0,0.0,0,120,15240.0,127.0,0.09,2,-120,-15240.0,120,15240
1839297,179,333,SEVN,Philippine Seven Corporation,UBS,2020-07-06,127250,16015290.0,125.856895874263,93.1,13,58120,7374040.0,126.876118375774,42.52,2,69130,8641250.0,185370,23389330
1839298,179,537,SEVN,Philippine Seven Corporation,CSUISSE,2020-07-06,8960,1120000.0,125.0,6.56,4,0,0.0,0.0,0.0,0,8960,1120000.0,8960,1120000
1839299,179,103,SEVN,Philippine Seven Corporation,PHLSTOCK,2020-07-07,80,10008.0,125.1,0.06,1,40,5000.0,125.0,0.03,1,40,5008.0,120,15008
1839300,179,133,SEVN,Philippine Seven Corporation,COL,2020-07-07,740,92658.0,125.213513513514,0.57,19,250,31250.0,125.0,0.19,4,490,61408.0,990,123908
1839301,179,142,SEVN,Philippine Seven Corporation,DBP_DWA,2020-07-07,0,0.0,0.0,0.0,0,12130,1516269.0,125.001566364386,9.32,109,-12130,-1516269.0,12130,1516269
