id,stock_id,broker_id,stock_code,stock_name,broker_code,date,buy_volume,buy_value,buy_ave_price,buy_market_val_percent,buy_trade_count,sell_volume,sell_value,sell_ave_price,sell_market_val_percent,sell_trade_count,net_volume,net_value,total_volume,total_value
1757935,131,229,RLC,Robinson Land Corporation,SALISBUR,2020-04-06,0,0.0,0.0,0.0,0,700,9964.0,14.2342857142857,0.02,7,-700,-9964.0,700,9964
1757936,131,237,RLC,Robinson Land Corporation,AAA,2020-04-06,2000,28360.0,14.18,0.06,1,9200,129136.0,14.0365217391304,0.26,5,-7200,-100776.0,11200,157496
1757937,131,253,RLC,Robinson Land Corporation,TOWER,2020-04-06,3000,42120.0,14.04,0.08,1,0,0.0,0.0,0.0,0,3000,42120.0,3000,42120
1757938,131,259,RLC,Robinson Land Corporation,UCPB,2020-04-06,0,0.0,0.0,0.0,0,2000,29200.0,14.6,0.06,1,-2000,-29200.0,2000,29200
1757939,131,263,RLC,Robinson Land Corporation,VENTURE,2020-04-06,0,0.0,0.0,0.0,0,8000,113040.0,14.13,0.22,7,-8000,-113040.0,8000,113040
1757940,131,267,RLC,Robinson Land Corporation,FIRSTMETRO,2020-04-06,9500,135236.0,14.2353684210526,0.27,14,34100,484344.0,14.2036363636364,0.96,52,-24600,-349108.0,43600,619580
1757941,131,269,RLC,Robinson Land Corporation,WEALTH,2020-04-06,487800,6902546.0,14.150360803608,13.69,176,50000,705000.0,14.1,1.4,8,437800,6197546.0,537800,7607546
1757942,131,270,RLC,Robinson Land Corporation,WESTLINK,2020-04-06,3500,49000.0,14.0,0.1,3,0,0.0,0.0,0.0,0,3500,49000.0,3500,49000
1757943,131,275,RLC,Robinson Land Corporation,YAO,2020-04-06,8000,112000.0,14.0,0.22,1,0,0.0,0.0,0.0,0,8000,112000.0,8000,112000
1757944,131,278,RLC,Robinson Land Corporation,YU,2020-04-06,0,0.0,0.0,0.0,0,5000,70700.0,14.14,0.14,3,-5000,-70700.0,5000,70700
1757945,131,279,RLC,Robinson Land Corporation,BDO,2020-04-06,45000,636200.0,14.1377777777778,1.26,4,1500,21150.0,14.1,0.04,1,43500,615050.0,46500,657350
1757946,131,323,RLC,Robinson Land Corporation,CLSA,2020-04-06,705500,9980576.0,14.1468121899362,19.8,442,0,0.0,0.0,0.0,0,705500,9980576.0,705500,9980576
1757947,131,333,RLC,Robinson Land Corporation,UBS,2020-04-06,129800,1857424.0,14.3098921417565,3.64,53,0,0.0,0.0,0.0,0,129800,1857424.0,129800,1857424
1757948,131,338,RLC,Robinson Land Corporation,PEP,2020-04-06,722400,10302222.0,14.2611046511628,20.27,63,579000,8217852.0,14.1931813471503,16.25,87,143400,2084370.0,1301400,18520074
