id,stock_id,broker_id,stock_code,stock_name,broker_code,date,buy_volume,buy_value,buy_ave_price,buy_market_val_percent,buy_trade_count,sell_volume,sell_value,sell_ave_price,sell_market_val_percent,sell_trade_count,net_volume,net_value,total_volume,total_value
897666,144,333,GLO,"Globe Telecom, Inc.",UBS,2020-04-22,0,0.0,0.0,0.0,0,4625,10032690.0,2169.23027027027,6.68,107,-4625,-10032690.0,4625,10032690
897667,144,338,GLO,"Globe Telecom, Inc.",PEP,2020-04-22,170,368560.0,2168.0,0.25,1,1720,3727580.0,2167.1976744186,2.49,73,-1550,-3359020.0,1890,4096140
897668,144,345,GLO,"Globe Telecom, Inc.",UNICAP,2020-04-22,50,107570.0,2151.4,0.07,3,45,98140.0,2180.88888888889,0.07,4,5,9430.0,95,205710
897669,144,488,GLO,"Globe Telecom, Inc.",TIMSON,2020-04-22,10615,22907470.0,2158.02826189355,15.34,275,10615,22951520.0,2162.17804992935,15.34,509,0,-44050.0,21230,45858990
897670,144,537,GLO,"Globe Telecom, Inc.",CSUISSE,2020-04-22,10110,21967900.0,2172.88822947577,14.61,596,655,1418040.0,2164.9465648855,0.95,131,9455,20549860.0,10765,23385940
897671,144,102,GLO,"Globe Telecom, Inc.",ABACUS,2020-04-23,500,1098800.0,2197.6,1.05,21,325,719970.0,2215.29230769231,0.68,14,175,378830.0,825,1818770
897672,144,103,GLO,"Globe Telecom, Inc.",PHLSTOCK,2020-04-23,15,32820.0,2188.0,0.03,2,0,0.0,0.0,0.0,0,15,32820.0,15,32820
897673,144,110,GLO,"Globe Telecom, Inc.",ANGPING,2020-04-23,5,10990.0,2198.0,0.01,1,0,0.0,0.0,0.0,0,5,10990.0,5,10990
897674,144,115,GLO,"Globe Telecom, Inc.",SB-EQTY,2020-04-23,0,0.0,0.0,0.0,0,485,1067000.0,2200.0,1.02,1,-485,-1067000.0,485,1067000
897675,144,126,GLO,"Globe Telecom, Inc.",BPI,2020-04-23,550,1209810.0,2199.65454545455,1.15,3,120,264760.0,2206.33333333333,0.25,6,430,945050.0,670,1474570
897676,144,131,GLO,"Globe Telecom, Inc.",NOMURA,2020-04-23,180,395420.0,2196.77777777778,0.38,16,220,482040.0,2191.09090909091,0.46,7,-40,-86620.0,400,877460
