id,stock_id,broker_id,stock_code,stock_name,broker_code,date,buy_volume,buy_value,buy_ave_price,buy_market_val_percent,buy_trade_count,sell_volume,sell_value,sell_ave_price,sell_market_val_percent,sell_trade_count,net_volume,net_value,total_volume,total_value
1039606,467,233,IDC,Italpinas Development Corporation,COYIUTO,2020-02-12,73000,238300.0,3.26438356164384,12.21,10,0,0.0,0.0,0.0,0,73000,238300.0,73000,238300
1039607,467,242,IDC,Italpinas Development Corporation,S_SPCLST,2020-02-12,50000,167500.0,3.35,8.36,2,0,0.0,0.0,0.0,0,50000,167500.0,50000,167500
1039608,467,253,IDC,Italpinas Development Corporation,TOWER,2020-02-12,6000,19980.0,3.33,1.0,1,0,0.0,0.0,0.0,0,6000,19980.0,6000,19980
1039609,467,267,IDC,Italpinas Development Corporation,FIRSTMETRO,2020-02-12,13000,43150.0,3.31923076923077,2.17,3,86000,278100.0,3.23372093023256,14.38,12,-73000,-234950.0,99000,321250
1039610,467,275,IDC,Italpinas Development Corporation,YAO,2020-02-12,15000,48300.0,3.22,2.51,1,0,0.0,0.0,0.0,0,15000,48300.0,15000,48300
1039611,467,278,IDC,Italpinas Development Corporation,YU,2020-02-12,30000,99700.0,3.32333333333333,5.02,6,45000,148500.0,3.3,7.53,5,-15000,-48800.0,75000,248200
1039612,467,102,IDC,Italpinas Development Corporation,ABACUS,2020-02-13,10000,31900.0,3.19,14.93,3,0,0.0,0.0,0.0,0,10000,31900.0,10000,31900
1039613,467,103,IDC,Italpinas Development Corporation,PHLSTOCK,2020-02-13,0,0.0,0.0,0.0,0,3000,9630.0,3.21,4.48,1,-3000,-9630.0,3000,9630
1039614,467,112,IDC,Italpinas Development Corporation,ABCAP,2020-02-13,0,0.0,0.0,0.0,0,8000,25680.0,3.21,11.94,2,-8000,-25680.0,8000,25680
1039615,467,126,IDC,Italpinas Development Corporation,BPI,2020-02-13,1000,3230.0,3.23,1.49,1,1000,3230.0,3.23,1.49,1,0,0.0,2000,6460
1039616,467,133,IDC,Italpinas Development Corporation,COL,2020-02-13,33000,105890.0,3.20878787878788,49.25,10,41000,131320.0,3.20292682926829,61.19,11,-8000,-25430.0,74000,237210
1039617,467,267,IDC,Italpinas Development Corporation,FIRSTMETRO,2020-02-13,23000,73580.0,3.19913043478261,34.33,5,14000,44740.0,3.19571428571429,20.9,4,9000,28840.0,37000,118320
1039618,467,102,IDC,Italpinas Development Corporation,ABACUS,2020-02-14,10000,31800.0,3.18,27.78,1,0,0.0,0.0,0.0,0,10000,31800.0,10000,31800
1039619,467,126,IDC,Italpinas Development Corporation,BPI,2020-02-14,3000,9780.0,3.26,8.33,1,4000,12860.0,3.215,11.11,3,-1000,-3080.0,7000,22640
1039620,467,131,IDC,Italpinas Development Corporation,NOMURA,2020-02-14,0,0.0,0.0,0.0,0,3000,9750.0,3.25,8.33,2,-3000,-9750.0,3000,9750
1039621,467,133,IDC,Italpinas Development Corporation,COL,2020-02-14,19000,61130.0,3.21736842105263,52.78,7,26000,83320.0,3.20461538461538,72.22,6,-7000,-22190.0,45000,144450
1039622,467,267,IDC,Italpinas Development Corporation,FIRSTMETRO,2020-02-14,4000,13000.0,3.25,11.11,3,3000,9780.0,3.26,8.33,1,1000,3220.0,7000,22780
1039623,467,102,IDC,Italpinas Development Corporation,ABACUS,2020-02-17,6000,18960.0,3.16,5.88,3,0,0.0,0.0,0.0,0,6000,18960.0,6000,18960
1039624,467,126,IDC,Italpinas Development Corporation,BPI,2020-02-17,0,0.0,0.0,0.0,0,1000,3250.0,3.25,0.98,1,-1000,-3250.0,1000,3250
1039625,467,131,IDC,Italpinas Development Corporation,NOMURA,2020-02-17,0,0.0,0.0,0.0,0,4000,12640.0,3.16,3.92,2,-4000,-12640.0,4000,12640
1039626,467,133,IDC,Italpinas Development Corporation,COL,2020-02-17,71000,227880.0,3.20957746478873,69.61,14,76000,243480.0,3.20368421052632,74.51,16,-5000,-15600.0,147000,471360
1039627,467,217,IDC,Italpinas Development Corporation,RCBC,2020-02-17,15000,48000.0,3.2,14.71,4,0,0.0,0.0,0.0,0,15000,48000.0,15000,48000
1039628,467,247,IDC,Italpinas Development Corporation,STANDARD,2020-02-17,6000,19080.0,3.18,5.88,1,0,0.0,0.0,0.0,0,6000,19080.0,6000,19080
1039629,467,267,IDC,Italpinas Development Corporation,FIRSTMETRO,2020-02-17,4000,12800.0,3.2,3.92,1,21000,67350.0,3.20714285714286,20.59,4,-17000,-54550.0,25000,80150
1039630,467,103,IDC,Italpinas Development Corporation,PHLSTOCK,2020-02-18,1000,3250.0,3.25,2.78,1,0,0.0,0.0,0.0,0,1000,3250.0,1000,3250
1039631,467,131,IDC,Italpinas Development Corporation,NOMURA,2020-02-18,2000,6520.0,3.26,5.56,1,0,0.0,0.0,0.0,0,2000,6520.0,2000,6520
