id,stock_id,broker_id,stock_code,stock_name,broker_code,date,buy_volume,buy_value,buy_ave_price,buy_market_val_percent,buy_trade_count,sell_volume,sell_value,sell_ave_price,sell_market_val_percent,sell_trade_count,net_volume,net_value,total_volume,total_value
1277799,7,154,MBT,Metropolitan Bank and Trust Company,EVERGRN,2020-03-09,31900,1587215.0,49.7559561128527,0.51,35,0,0.0,0.0,0.0,0,31900,1587215.0,31900,1587215
1277800,7,162,MBT,Metropolitan Bank and Trust Company,F_YAP,2020-03-09,176640,8625197.0,48.8292402626812,2.85,230,163250,7889363.0,48.3268790199081,2.63,95,13390,735834.0,339890,16514560
1277801,7,168,MBT,Metropolitan Bank and Trust Company,G_LINK,2020-03-09,13500,644279.0,47.7243703703704,0.22,11,0,0.0,0.0,0.0,0,13500,644279.0,13500,644279
1277802,7,169,MBT,Metropolitan Bank and Trust Company,JSG,2020-03-09,18000,864950.0,48.0527777777778,0.29,50,0,0.0,0.0,0.0,0,18000,864950.0,18000,864950
1277803,7,170,MBT,Metropolitan Bank and Trust Company,GOLDSTAR,2020-03-09,53000,2595350.0,48.9688679245283,0.85,8,0,0.0,0.0,0.0,0,53000,2595350.0,53000,2595350
1277804,7,172,MBT,Metropolitan Bank and Trust Company,GUILD,2020-03-09,5000,241000.0,48.2,0.08,16,0,0.0,0.0,0.0,0,5000,241000.0,5000,241000
1277805,7,174,MBT,Metropolitan Bank and Trust Company,HDI,2020-03-09,293120,14308799.5,48.8155004776201,4.72,265,28280,1347748.0,47.6572842998586,0.46,7,264840,12961051.5,321400,15656547
1277806,7,180,MBT,Metropolitan Bank and Trust Company,GIMENEZ,2020-03-09,11000,530200.0,48.2,0.18,6,0,0.0,0.0,0.0,0,11000,530200.0,11000,530200
1277807,7,181,MBT,Metropolitan Bank and Trust Company,INVESTOR,2020-03-09,300,14515.0,48.3833333333333,0.0,2,0,0.0,0.0,0.0,0,300,14515.0,300,14515
1277808,7,182,MBT,Metropolitan Bank and Trust Company,IMPERIAL,2020-03-09,500,24375.0,48.75,0.01,3,0,0.0,0.0,0.0,0,500,24375.0,500,24375
