id,stock_id,broker_id,stock_code,stock_name,broker_code,date,buy_volume,buy_value,buy_ave_price,buy_market_val_percent,buy_trade_count,sell_volume,sell_value,sell_ave_price,sell_market_val_percent,sell_trade_count,net_volume,net_value,total_volume,total_value
2157390,152,115,WEB,Philweb Corporation,SB-EQTY,2020-06-15,100000,236000.0,2.36,7.3,5,50000,119500.0,2.39,3.65,3,50000,116500.0,150000,355500
2157391,152,126,WEB,Philweb Corporation,BPI,2020-06-15,66000,155400.0,2.35454545454545,4.82,18,96000,225840.0,2.3525,7.01,15,-30000,-70440.0,162000,381240
2157392,152,131,WEB,Philweb Corporation,NOMURA,2020-06-15,207000,487730.0,2.35618357487923,15.11,16,90000,215950.0,2.39944444444444,6.57,8,117000,271780.0,297000,703680
2157393,152,133,WEB,Philweb Corporation,COL,2020-06-15,455000,1074790.0,2.36217582417582,33.21,88,678000,1599020.0,2.35843657817109,49.49,98,-223000,-524230.0,1133000,2673810
2157394,152,162,WEB,Philweb Corporation,F_YAP,2020-06-15,0,0.0,0.0,0.0,0,36000,86040.0,2.39,2.63,1,-36000,-86040.0,36000,86040
2157395,152,168,WEB,Philweb Corporation,G_LINK,2020-06-15,15000,35250.0,2.35,1.09,3,0,0.0,0.0,0.0,0,15000,35250.0,15000,35250
2157396,152,174,WEB,Philweb Corporation,HDI,2020-06-15,19000,45410.0,2.39,1.39,2,0,0.0,0.0,0.0,0,19000,45410.0,19000,45410
2157397,152,237,WEB,Philweb Corporation,AAA,2020-06-15,114000,272690.0,2.39201754385965,8.32,11,38000,90360.0,2.3778947368421,2.77,6,76000,182330.0,152000,363050
2157398,152,267,WEB,Philweb Corporation,FIRSTMETRO,2020-06-15,140000,330610.0,2.3615,10.22,26,124000,292480.0,2.35870967741935,9.05,18,16000,38130.0,264000,623090
2157399,152,269,WEB,Philweb Corporation,WEALTH,2020-06-15,0,0.0,0.0,0.0,0,23000,54280.0,2.36,1.68,4,-23000,-54280.0,23000,54280
2157400,152,288,WEB,Philweb Corporation,GD_TAN,2020-06-15,0,0.0,0.0,0.0,0,1000,2340.0,2.34,0.07,1,-1000,-2340.0,1000,2340
2157401,152,323,WEB,Philweb Corporation,CLSA,2020-06-15,5000,11850.0,2.37,0.36,2,0,0.0,0.0,0.0,0,5000,11850.0,5000,11850
