id,stock_id,broker_id,stock_code,stock_name,broker_code,date,buy_volume,buy_value,buy_ave_price,buy_market_val_percent,buy_trade_count,sell_volume,sell_value,sell_ave_price,sell_market_val_percent,sell_trade_count,net_volume,net_value,total_volume,total_value
555858,42,136,CNPF,"Century Pacific Food, Inc.",TRITON,2021-01-11,8300,151060.0,18.2,0.6,4,0,0.0,0.0,0.0,0,8300,151060.0,8300,151060
555859,42,140,CNPF,"Century Pacific Food, Inc.",IGC,2021-01-11,0,0.0,0.0,0.0,0,10000,182500.0,18.25,0.72,2,-10000,-182500.0,10000,182500
555860,42,143,CNPF,"Century Pacific Food, Inc.",DAVID_GO,2021-01-11,0,0.0,0.0,0.0,0,1000,18180.0,18.18,0.07,1,-1000,-18180.0,1000,18180
555861,42,162,CNPF,"Century Pacific Food, Inc.",F_YAP,2021-01-11,500,9060.0,18.12,0.04,1,0,0.0,0.0,0.0,0,500,9060.0,500,9060
555862,42,175,CNPF,"Century Pacific Food, Inc.",BENNETT,2021-01-11,100,1822.0,18.22,0.01,1,0,0.0,0.0,0.0,0,100,1822.0,100,1822
555863,42,200,CNPF,"Century Pacific Food, Inc.",MANDARIN,2021-01-11,0,0.0,0.0,0.0,0,67200,1223792.0,18.2111904761905,4.87,109,-67200,-1223792.0,67200,1223792
555864,42,203,CNPF,"Century Pacific Food, Inc.",CITISEC,2021-01-11,44000,801876.0,18.2244545454545,3.19,22,0,0.0,0.0,0.0,0,44000,801876.0,44000,801876
555865,42,220,CNPF,"Century Pacific Food, Inc.",ATR,2021-01-11,0,0.0,0.0,0.0,0,371700,6770616.0,18.2152703793382,26.93,90,-371700,-6770616.0,371700,6770616
555866,42,237,CNPF,"Century Pacific Food, Inc.",AAA,2021-01-11,4900,89056.0,18.174693877551,0.35,13,0,0.0,0.0,0.0,0,4900,89056.0,4900,89056
555867,42,252,CNPF,"Century Pacific Food, Inc.",FIRSTRES,2021-01-11,90000,1636764.0,18.1862666666667,6.52,54,0,0.0,0.0,0.0,0,90000,1636764.0,90000,1636764
555868,42,255,CNPF,"Century Pacific Food, Inc.",APEX,2021-01-11,0,0.0,0.0,0.0,0,1000,18140.0,18.14,0.07,2,-1000,-18140.0,1000,18140
555869,42,267,CNPF,"Century Pacific Food, Inc.",FIRSTMETRO,2021-01-11,19100,346538.0,18.1433507853403,1.38,17,77000,1408840.0,18.2966233766234,5.58,17,-57900,-1062302.0,96100,1755378
555870,42,269,CNPF,"Century Pacific Food, Inc.",WEALTH,2021-01-11,1000,18000.0,18.0,0.07,2,0,0.0,0.0,0.0,0,1000,18000.0,1000,18000
555871,42,279,CNPF,"Century Pacific Food, Inc.",BDO,2021-01-11,500,9082.0,18.164,0.04,3,2800,50724.0,18.1157142857143,0.2,9,-2300,-41642.0,3300,59806
